Timestamp,controller.r_roll,controller.r_pitch,controller.r_yaw,controller.cmd_thrust,controller.cmd_roll,controller.cmd_pitch,controller.cmd_yaw,controller.accelz
300002,0.217286199331284,-0.146710425615311,0.948740005493164,52995.7578125,2499,3964,-2359,1.00683069229126
300022,0.26776134967804,-0.197751954197884,0.925008475780487,53159.5234375,713,2440,-471,1.01379477977753
300042,0.369759678840637,-0.246456786990166,0.897396504878998,53132.3984375,575,4319,-43,0.997951805591583
300062,0.416852980852127,-0.159868314862251,0.841384649276733,53169.51953125,851,1576,259,1.00767576694489
300082,0.501716911792755,-0.107308901846409,0.774523317813873,53112.8984375,-857,-277,564,1.0039598941803
300102,0.467574924230576,-0.093267202377319,0.746877610683441,53099.98828125,-1602,923,927,1.0121157169342
300122,0.452516913414002,-0.122634708881378,0.661456882953644,53567.1953125,-129,1848,956,0.997674465179443
300142,0.349879652261734,-0.146041944622994,0.654272556304932,53596.859375,-1796,1325,1445,1.02078640460968
300162,0.351777344942093,-0.117342777550221,0.611831784248352,53553.90625,169,1160,1648,0.986655533313751
300182,0.238363668322563,-0.157564699649811,0.553401648998261,53589.66015625,-547,2509,1713,1.01523458957672
300202,0.163146167993546,-0.202960520982742,0.520030319690704,53553.25390625,-1997,-778,2038,1.01766610145569
300222,0.032804515212774,-0.145590826869011,0.449919313192368,53473.16015625,-612,2528,1885,0.9941645860672
300242,0.006307054776698,-0.162373766303062,0.414610773324966,53454.08203125,2710,3222,2072,1.01232373714447
300262,-0.062926024198532,-0.065177492797375,0.337554395198822,53372.81640625,1079,3737,1688,1.01513278484344
300282,-0.059040740132332,-0.023463841527701,0.339899271726608,53296.296875,2001,2533,2175,1.00543713569641
300302,-0.053582172840834,-0.057677552103996,0.274114221334457,53253.1328125,1625,13,1792,1.02008366584778
300322,-0.042126409709454,-0.061387065798044,0.249555945396423,53424.39453125,3131,1105,2130,1.025141954422
300342,-0.072302430868149,-0.054739233106375,0.201657846570015,53351.95703125,269,1562,1756,1.01170647144318
300362,-0.136645972728729,-0.056728411465883,0.192345574498177,53298.0703125,1422,974,2010,1.03413438796997
300382,-0.200511381030083,-0.025527376681566,0.130323499441147,53147.6328125,799,1261,1653,1.00312614440918
300402,-0.197487041354179,-0.058551665395498,0.120259121060371,53119.30859375,1924,1391,1677,1.01352977752686
300422,-0.220667958259582,0.014805475249887,0.07404500246048,53346.359375,1806,1063,2400,1.01814997196198
300442,-0.300666451454163,0.041197195649147,0.112127609550953,53292.5390625,3514,1539,3022,0.998389720916748
300462,-0.269631862640381,-0.004994517657906,0.023793488740921,53251.703125,1875,1065,1689,1.02292919158936
300482,-0.256939113140106,-0.064720973372459,0.020903363823891,53123.5703125,3279,1901,1517,1.00681269168854
300502,-0.230398803949356,-0.004041287582368,0.02011338621378,53037.5546875,1531,2851,1472,1.02739548683167
300522,-0.246480256319046,0.013687985017896,-0.003487944835797,53353.24609375,2944,1133,1126,1.01901710033417
300542,-0.257495641708374,0.033432200551033,-0.01458837185055,53261.71875,924,-317,838,1.01145327091217
300562,-0.256347596645355,0.087142318487167,-0.016995711252093,53190.9921875,2456,-1103,950,1.0168137550354
300582,-0.247696742415428,0.015640173107386,-0.045824322849512,53087.5859375,1831,715,298,1.00331056118011
300602,-0.239346340298653,0.012704108841717,-0.044644016772509,53035.01953125,3509,-50,311,1.0245635509491
300622,-0.187875434756279,-0.037905186414719,-0.056204758584499,52579.5546875,4096,2145,70,0.996430993080139
300642,-0.171580642461777,-0.027135994285345,-0.093805283308029,52528.9453125,5042,2313,-762,1.01968824863434
300662,-0.092849485576153,0.077815733850002,-0.037895318120718,52394.83984375,1695,-288,155,1.00200879573822
300682,-0.092041611671448,0.089299492537975,-0.081854194402695,52316.93359375,4571,1017,-518,1.01594495773315
300702,-0.078067593276501,0.009525286965072,-0.056623380631209,52190.62109375,2107,1605,-202,0.986134707927704
300722,0.015437289141119,0.025746701285243,-0.058697026222944,51874.14453125,3290,234,-343,1.01332378387451
300742,-0.003663513809443,-0.007775351405144,-0.024497224017978,51762.16796875,1115,1980,456,1.00595152378082
300762,-0.009820121340454,-0.057671375572682,-0.107487849891186,51668.49609375,2052,2646,-1222,0.995226800441742
300782,-0.025938246399164,0.056146759539843,-0.027045322582126,51637.36328125,1862,-723,279,1.00682020187378
300802,-0.026332147419453,0.003762635635212,-0.071411967277527,51569.609375,2473,939,-650,0.986094176769257
300822,0.000344301108271,0.07266366481781,-0.060046285390854,52000.078125,1775,-377,-481,0.994299471378326
300842,0.060322389006615,0.037364259362221,-0.023764243349433,51982.40625,3670,583,129,0.986949980258942
300862,0.063000291585922,-0.039133161306381,-0.036054354161024,51982.765625,2199,1631,-117,0.992389261722565
300882,0.075758598744869,-0.016148470342159,-0.029205612838268,51979.66796875,605,1144,-149,1.0101922750473
300902,0.059384528547526,0.021729663014412,-0.042558457702398,51934.65625,242,-797,-156,0.989432513713837
300922,0.069726064801216,0.001791021670215,-0.017814174294472,52128.1640625,3487,191,10,0.999131143093109
300942,0.141925826668739,0.076907500624657,-0.046784203499556,52104.02734375,555,-678,-285,0.996113955974579
300962,0.099550127983093,0.039137531071901,-0.006776256486774,52090.015625,1431,-72,139,0.996907591819763
300982,0.107830785214901,0.029363894835115,-0.051778912544251,52078.12890625,1338,1908,-427,0.999780297279358
301002,0.091320775449276,-0.039324652403593,0.000604122702498,52057.81640625,3032,1092,297,0.995358288288116
301022,0.190103650093079,0.041408654302359,-0.048957720398903,52028.671875,-581,78,-587,1.00306260585785
301042,0.089588649570942,0.024061461910606,0.014339408837259,52002.3515625,399,1946,495,1.00066375732422
301062,0.161375254392624,0.05428047850728,-0.05753942206502,51966.05078125,-404,-456,-695,0.991087377071381
301082,0.08258718252182,0.0301114898175,0.000795480795205,51966.65234375,1462,908,198,1.01032733917236
301102,0.096666097640991,0.007221636362374,-0.015845840796828,51914.64453125,617,1720,-260,0.988911211490631
301122,-0.044182386249304,-0.054767496883869,0.003775667166337,51739.90625,3504,2227,82,1.01097321510315
301142,0.03594596683979,-0.015352786518633,-0.03806259855628,51680.7265625,1032,1275,-500,0.988467335700989
301162,-0.078755289316177,-0.015355379320681,0.015354255214334,51684.4765625,2445,-114,295,0.991076171398163
301182,0.070508435368538,-0.007651838008314,-0.038381393998861,51665.90234375,2100,596,-569,0.998111367225647
301202,-0.001756882295012,0.002558352425694,0.018745070323348,51631.59375,347,-956,271,0.999132812023163
301222,0.021007712930441,-0.002474255859852,-0.037172295153141,51381.265625,3105,1026,-514,0.99335241317749
301242,0.032585125416517,-0.023330945521593,0.006420486606658,51358.55859375,2932,533,108,0.999182820320129
301262,0.065973334014416,-0.012919008731842,-0.017841912806034,51323.65625,892,202,78,0.981375634670258
301282,0.041468255221844,-0.038504265248776,0.000406447448768,51352.2265625,-167,7,-45,0.991388320922852
301302,0.07215128839016,-0.02012637630105,-0.026885395869613,51376.984375,-216,1486,-70,0.987504482269287
301322,0.00519349006936,-0.016485296189785,0.02058070525527,51413.9921875,-94,508,-108,0.975725412368774
301342,0.022312682121992,-0.008818808943033,-0.005600287579,51420.3671875,4167,1730,47,0.980642855167389
301362,0.005755117628723,0.008130576461554,-0.006195189896971,51475.50390625,1148,-1188,-828,0.997921347618103
301382,-0.02317220158875,0.007588572800159,0.013365302234888,51495.35546875,1832,1376,-751,0.985598564147949
301402,-0.033191572874785,-0.053478863090277,0.009383680298924,51523.078125,1013,1015,-1333,0.989604651927948
301422,-0.048364698886871,-0.046310249716044,0.063092619180679,51547.625,1262,1024,-981,0.993691265583038
301442,-0.040180634707213,-0.031407903879881,0.042124945670366,51561.765625,2217,-118,-959,0.980189085006714
301462,-0.058198887854815,-0.030883627012372,0.093755818903446,51596.65625,1971,286,-892,0.988489270210266
301482,-0.054318193346262,0.015733348205686,0.095622703433037,51643.77734375,2080,322,-1029,1.00071787834167
301502,-0.06390643119812,-0.006572988349944,0.130836173892021,51662.58984375,1667,1975,-1132,0.989472270011902
301522,-0.063722983002663,0.024965928867459,0.121225751936436,52195.44140625,2205,937,-1081,0.982014417648315
301542,-0.052408613264561,-0.04056104645133,0.168115481734276,52262.5390625,1332,1257,-1145,0.996296942234039
301562,-0.029383162036538,-0.047991778701544,0.154385045170784,52297.55859375,2951,1627,-1165,1.00217664241791
301582,-0.001941874972545,-0.029920596629381,0.179460033774376,52317.93359375,2627,-214,-921,0.998485147953033
301602,-0.035389516502619,-0.024315971881151,0.164111137390137,52344.24609375,2105,1666,-516,1.00687849521637
301622,-0.024470636621118,-0.015868257731199,0.200050547719002,52183.70703125,2609,561,-110,1.00915277004242
301642,-0.030275145545602,-0.012880646623671,0.171553909778595,52147.8203125,1555,631,89,0.994561076164246
301662,-0.046879515051842,-0.073529191315174,0.17108528316021,52164.1640625,-357,1288,-233,1.01195561885834
301682,-0.014613973908126,-0.027753783389926,0.193757951259613,52147.36328125,410,2230,172,0.99676775932312
301702,-0.055565983057022,-0.001905301818624,0.162693068385124,52161.1484375,1232,266,96,1.00895917415619
301722,-0.062678754329681,-0.017552994191647,0.159367859363556,52252.20703125,2561,1939,184,1.0069488286972
301742,-0.042466226965189,0.014376804232597,0.150085866451263,52216.265625,2998,-77,171,0.998300552368164
301762,-0.038092404603958,0.010570852085948,0.15107087790966,52215.73046875,3194,1541,625,1.01731669902802
301782,0.018566245213151,0.01522623654455,0.091972403228283,52176.53515625,1826,1467,144,0.996196269989014
301802,-0.001754943747073,-0.010589086450636,0.14293347299099,52197.0234375,1613,1299,569,1.01408922672272
301822,0.061347175389528,0.010131761431694,0.073762021958828,52299.73046875,466,-842,231,0.995260238647461
301842,-0.013066651299596,0.013401618227363,0.13590832054615,52308.5703125,2085,-499,642,1.00337827205658
301862,0.090575486421585,0.041921529918909,0.070975087583065,52321.32421875,2869,-291,-794,1.0165091753006
301882,-0.002705358201638,-0.050514750182629,0.11942121386528,52267.28125,1148,-512,-1575,0.993907451629639
301902,-0.004878568463027,0.019227914512158,0.121778942644596,52295.13671875,808,1069,-2715,1.0161679983139
301922,-0.067809738218784,-0.030087793245912,0.181664928793907,52395.55859375,1118,2278,-3941,1.00548243522644
301942,-0.066124863922596,0.022897407412529,0.215505242347717,52377.46484375,1908,1217,-4488,1.0022349357605
301962,-0.043649539351463,0.0054014143534,0.297997295856476,52389.8359375,2784,1404,-4739,1.01022934913635
301982,-0.076215781271458,0.006433097179979,0.330934107303619,52373.48828125,3467,2360,-5323,0.999168217182159
302002,-0.013417980633676,-0.02295845374465,0.423848867416382,52342.8125,3930,601,-6282,0.98544579744339
302022,0.038756620138884,0.050844211131334,0.496618539094925,52942.90625,4477,1401,-6577,1.00766050815582
302042,0.05151516571641,0.093509495258331,0.597249627113342,52932.8046875,1774,824,-6717,1.01511740684509
302062,-0.012548482045531,0.137619823217392,0.666235864162445,52908.578125,-1084,-1211,-7149,1.00687980651855
302082,0.019778814166784,-0.076497435569763,0.739716231822968,52918.078125,2879,1365,-7383,1.01198625564575
302102,0.061561018228531,-0.17777194082737,0.843020260334015,52883.79296875,2640,4187,-7152,1.00798010826111
302122,0.073747038841248,-0.285544067621231,0.904687404632568,53232.7890625,1839,2388,-7490,1.01518750190735
302142,0.06877938657999,-0.194354966282845,0.972893953323364,53231.11328125,1587,3189,-7285,1.00658357143402
302162,0.020493166521192,-0.080051086843014,1.04722797870636,53247.3828125,2174,515,-7400,1.01061522960663
302182,0.000560700485948,0.096890941262245,1.10239517688751,53250.51953125,1332,1265,-7387,1.00075888633728
302202,-0.031642094254494,0.15747632086277,1.16658568382263,53303.82421875,611,626,-7312,1.00655329227448
302222,0.05256937071681,0.137463688850403,1.22531735897064,53490.55078125,2456,633,-7228,1.00794470310211
302242,0.079788468778133,0.089093416929245,1.26274013519287,53636.80078125,-1922,-3188,-7209,1.0093652009964
302262,-0.021233512088657,-0.167313277721405,1.32526218891144,53571.4375,-1368,558,-6980,1.00757420063019
302282,-0.131962820887566,-0.392802208662033,1.37862825393677,53461.390625,390,6866,-6779,1.01372539997101
302302,-0.266318410634994,-0.47918438911438,1.41667377948761,53425.99609375,3260,6625,-6733,1.00561189651489
302322,-0.262414813041687,-0.339559614658356,1.46797704696655,53381.17578125,4671,5312,-6486,0.989027142524719
302342,-0.308509647846222,-0.078815929591656,1.50075101852417,53513.7265625,2499,4796,11737,1.00068271160126
302362,-0.274390280246735,0.235106959939003,1.51654994487762,53478.86328125,5231,-851,11845,1.00560593605042
302382,-0.299676954746246,0.418563097715378,1.57411777973175,53446.87109375,2746,-5054,12834,1.00828289985657
302402,-0.259900629520416,0.39006108045578,1.59278213977814,53408.38671875,3601,-3153,13343,0.996589124202728
302422,-0.177905902266502,0.165644630789757,1.61843228340149,53592.28515625,2631,1894,13891,0.983264863491058
302442,-0.092020288109779,0.085540428757668,1.6443475484848,53656.56640625,2581,4150,14386,1.00600504875183
302462,-0.048390310257673,0.017684930935502,1.64603304862976,53686.84375,46,3462,18473,1.0167555809021
302482,0.029180714860559,0.075637727975845,1.61858820915222,53705.69140625,-564,1813,19714,0.994579970836639
302502,0.082922540605068,0.181617334485054,1.57700932025909,53701.16796875,143,-2225,20238,1.00894558429718
302522,0.198312893509865,0.133250892162323,1.48004150390625,53556.859375,-2306,-191,19982,0.992039501667023
302542,0.224770709872246,0.029236152768135,1.45707476139069,53648.2578125,-4198,-993,20491,1.0001574754715
302562,0.313906461000442,-0.248303666710854,1.38644480705261,53878.35546875,3655,-562,19863,0.990974187850952
302582,0.291410177946091,-0.554851651191711,1.319380402565,53624.40234375,1534,8018,19739,1.01172065734863
302602,0.418219596147537,-0.631759822368622,1.25448226928711,53358.8203125,-442,10387,19572,1.00637030601501
302622,0.515860557556152,-0.523536741733551,1.14642918109894,53801.36328125,-6016,9656,18867,0.997829854488373
302642,0.645955264568329,-0.199319645762444,1.08504927158356,53780.8125,-7566,5560,18503,0.989463806152344
302662,0.671040713787079,0.019996823742986,0.994857311248779,53897.58203125,-13387,914,17773,0.991820216178894
302682,0.549360513687134,0.118636801838875,0.937151849269867,54004.265625,-8232,1483,17449,1.00088036060333
302702,0.447039514780045,0.090032048523426,0.85186642408371,54105.01171875,-9095,3336,16445,0.998488306999206
302722,0.231758445501328,0.094098016619682,0.796499788761139,54641.3984375,-7037,2706,15955,0.986577212810516
302742,0.09584503620863,0.191796571016312,0.712549209594727,54885.2421875,-4706,5899,15143,0.976810693740845
302762,-0.053917396813631,0.191324830055237,0.65264618396759,55138.41796875,-5354,-182,14489,0.995331346988678
302782,-0.30594927072525,0.282148540019989,0.601300776004791,55378.34375,-3785,1331,13728,0.99144059419632
302802,-0.316632896661758,0.450939267873764,0.54450249671936,55416.01953125,1439,12,13148,1.00867223739624
302822,-0.288453876972198,0.496847659349442,0.454324752092362,55375.8046875,5288,-928,12107,1.02462387084961
302842,-0.520178079605103,0.480404704809189,0.464736878871918,55386.60546875,-655,-5396,12176,1.02424883842468
302862,-0.511890292167664,0.484741657972336,0.344197541475296,55434.56640625,2384,-1168,10625,1.01381635665894
302882,-0.50583803653717,0.413437694311142,0.349868565797806,55433.57421875,2982,808,10775,1.00050485134125
302902,-0.514281690120697,0.373415946960449,0.260358303785324,55438.0703125,1569,-662,9836,1.01516723632813
302922,-0.51619690656662,0.277064472436905,0.256919294595718,55179.7265625,5508,-1009,9794,1.02867591381073
302942,-0.480388671159744,0.246649265289307,0.172343477606773,55083.0546875,4211,273,8581,1.02973186969757
302962,-0.498114228248596,0.143486872315407,0.14461649954319,54996.546875,3981,213,8075,1.03637683391571
302982,-0.399162858724594,0.147206142544746,0.101605452597141,54882.08984375,1657,88,7544,1.0331175327301
303002,-0.425819218158722,0.096662051975727,0.07300391048193,54796.984375,3527,838,6888,1.01471924781799
303022,-0.28075447678566,0.036362044513226,0.024700082838535,54755.35546875,301,1628,5915,1.01521515846252
303042,-0.217660591006279,0.00855097733438,0.033493395894766,54691.9765625,-401,2671,5998,1.03991401195526
303062,-0.243505120277405,-0.009009615518153,-0.053225710988045,54563,271,1672,4709,1.01985716819763
303082,-0.152653142809868,-0.070634640753269,-0.025512682273984,54490.62109375,-1122,3403,5095,1.01045477390289
303102,-0.111595906317234,-0.067025400698185,-0.082385137677193,54445.12890625,192,1312,4167,1.01921439170837
303122,-0.083620071411133,-0.090228997170925,-0.063501939177513,54827.4296875,770,1733,4184,1.02480757236481
303142,-0.016872646287084,-0.054312787950039,-0.100110806524754,54744.9609375,129,942,3415,1.02528297901154
303162,0.028521236032248,-0.079048231244087,-0.105077467858791,54660.453125,-1825,2300,3318,1.01334023475647
303182,0.020802833139896,-0.128140941262245,-0.114770755171776,54612.875,395,30,2987,1.03143298625946
303202,0.120679706335068,-0.148873969912529,-0.15461952984333,54483.70703125,-3800,1234,2365,1.02222001552582
303222,0.075151354074478,-0.184687942266464,-0.12210863083601,54858.81640625,-1921,855,2756,1.01784694194794
303242,0.183704480528831,-0.221876665949821,-0.104114152491093,54801.10546875,-3325,4059,2750,1.01763236522675
303262,0.081359334290028,-0.245583936572075,-0.089373603463173,54727,-3326,1335,3126,1.03584837913513
303282,0.150464117527008,-0.31852376461029,-0.112744361162186,54585.765625,-952,7639,2665,1.00286412239075
303302,0.137161687016487,-0.29837766289711,-0.106048323214054,54544.64453125,-495,5615,2634,1.01481425762177
303322,0.230490699410439,-0.281789660453796,-0.052715659141541,54108.390625,-2213,1279,3476,1.04336559772491
303342,0.173714369535446,-0.221642211079597,-0.112317718565464,53897.8828125,-1794,3182,2629,1.01677858829498
303362,0.204586401581764,-0.135991871356964,-0.082968227565289,53774.90234375,-1205,1341,3012,1.00147354602814
303382,0.294037610292435,-0.080365672707558,-0.102659024298191,53662.3828125,1497,1292,5630,1.02081942558289
303402,0.213595673441887,-0.156272813677788,-0.105627916753292,53522.15625,-2449,5122,5281,1.01313102245331
303422,0.238143369555473,-0.152602851390839,-0.097803823649883,54010.71484375,-4454,5077,5286,0.993276536464691
303442,0.167459711432457,-0.17099241912365,-0.098161123692989,53999.64453125,2258,-495,1939,1.02240014076233
303462,0.201422676444054,-0.200269401073456,-0.14322455227375,53879.6640625,2603,5124,4248,0.9964280128479
303482,0.143412932753563,-0.092948846518993,-0.14896334707737,53899.71875,-1617,3313,1968,1.01511788368225
303502,0.137991085648537,-0.079684458673,-0.130751416087151,53809.01171875,-150,2448,1555,1.01022303104401
303522,0.149881392717361,-0.05553575605154,-0.165644288063049,53961.94921875,-1949,49,762,0.994260966777802
303542,0.153733223676682,-0.039174761623144,-0.125841364264488,53947.640625,-2861,-140,1047,1.01544916629791
303562,0.145100057125092,-0.020867008715868,-0.210379078984261,53858.48046875,3736,2126,-760,0.998756229877472
303582,0.100101590156555,-0.081163421273232,-0.137131869792938,53837.6015625,-5940,4828,1517,0.993834912776947
303602,0.17222660779953,0.002635438228026,-0.173503533005714,53802.90234375,-2821,3673,924,1.01819729804993
303622,0.09382701665163,-0.102506138384342,-0.112725354731083,53886.828125,-2710,4629,1646,0.990952968597412
303642,0.102657146751881,-0.013493186794221,-0.168239787220955,53856.14453125,885,2317,-225,1.01679575443268
303662,0.013397824019194,-0.013679835945368,-0.117436662316322,53740.375,-3083,-1591,1823,0.993838727474213
303682,0.025479538366199,0.052934341132641,-0.174638137221336,53737.390625,-1667,3243,-113,1.01072251796722
303702,-0.054846599698067,0.035313837230206,-0.155611857771874,53661.92578125,-1951,1700,-26,0.999390006065369
303722,0.000996517250314,0.092067942023277,-0.151179432868958,53518.82421875,-1389,6193,-459,1.00925660133362
303742,-0.099951267242432,0.044531181454659,-0.134655639529228,53429.6015625,-1240,-127,36,1.00189256668091
303762,-0.047798745334149,0.094541244208813,-0.126629993319511,53415.58203125,713,2204,72,0.998020470142364
303782,-0.092068567872048,0.059458933770657,-0.151610910892487,53361.87890625,-664,458,-311,0.992604792118072
303802,-0.073275104165077,0.062405344098806,-0.101842954754829,53374.671875,-242,369,478,1.00264966487885
303822,-0.082634061574936,0.114604346454144,-0.130570486187935,53426.11328125,-677,1180,-115,0.989978432655334
303842,-0.03248168155551,0.049286149442196,-0.118182443082333,53427.77734375,-2931,2995,1101,1.00614500045776
303862,-0.071207523345947,0.076287873089314,-0.082357533276081,53365.0859375,-700,3168,-68,0.990251004695892
303882,0.034207869321108,0.103489309549332,-0.084403492510319,53380.96484375,1621,420,1006,1.0043408870697
303902,-0.052386071532965,0.102887630462646,-0.030932698398829,53346.203125,-3255,3228,1654,0.988879978656769
303922,-0.025230204686523,0.038351196795702,-0.056799113750458,53101.9140625,-4126,1575,1747,1.00748765468597
303942,-0.098982721567154,0.100340723991394,-0.015128524042666,53032.19140625,-4565,-363,3023,0.987751543521881
303962,-0.045025683939457,0.064750231802464,-0.024116344749928,53043.89453125,-1455,4834,627,1.00340449810028
303982,-0.152005314826965,0.071901746094227,0.015365784987807,53002.828125,-3182,525,2605,0.98463374376297
304002,-0.132996752858162,0.003617850132287,-0.004022171255201,53002.57421875,1142,3815,2043,1.00307810306549
304022,-0.118306003510952,0.029366105794907,0.013860878534615,52489.421875,1050,239,2254,0.987297475337982
304042,-0.082225553691387,0.015588708221912,0.044232543557882,52467.3984375,5974,4270,2320,1.0000786781311
304062,-0.034011460840702,0.063599191606045,0.029954846948385,52432.40234375,1102,936,2817,0.986243784427643
304082,0.065382786095142,0.101268745958805,0.041945833712816,52403.3828125,3885,-1516,3046,1.00620937347412
304102,0.097285404801369,0.039156090468168,0.048144940286875,52327.59375,-2457,2920,2955,0.989776611328125
304122,0.09157632291317,0.091252341866493,0.057440370321274,52585.48046875,-3231,1478,3327,0.991516649723053
304142,0.107687033712864,0.072648487985134,0.075153358280659,52608.96484375,-8362,789,3708,0.981155753135681
304162,0.041247051209211,0.042075149714947,0.061686258763075,52615.48828125,-6929,1389,3552,1.00063216686249
304182,0.054179586470127,-0.046909440308809,0.072737157344818,52617.203125,-2646,1939,3852,0.984181880950928
304202,-0.002180987969041,-0.024747947230935,0.065010748803616,52609.78125,-1872,2805,3799,0.99499773979187
304222,-0.076101407408714,-0.05198160931468,0.077044814825058,52614.83984375,-1189,-546,4155,0.983863890171051
304242,-0.123295351862907,0.054560035467148,0.056268006563187,52621.0625,3818,448,3967,0.998733758926392
304262,-0.140569254755974,-0.027691191062331,0.043103661388159,52629.84765625,347,2146,3540,0.980621933937073
304282,-0.154719784855843,-0.000690047920216,0.024543153122068,52652.37890625,-5827,3167,3397,1.00649631023407
304302,-0.126479133963585,-0.080777660012245,0.057795979082584,52594.6484375,1586,1194,3807,0.979549586772919
304322,-0.101068764925003,-0.106936044991016,0.027340402826667,52672.421875,196,3995,3246,1.00281798839569
304342,-0.105005413293839,-0.000107786538138,0.051373079419136,52680.72265625,813,441,3639,0.98226535320282
304362,-0.134996116161346,0.047028385102749,0.024956190958619,52735.03515625,2147,1309,3404,1.00574588775635
304382,-0.122130535542965,0.0300049521029,-0.035317104309797,52702.4296875,1791,-336,2356,0.984737038612366
304402,-0.107018165290356,0.027472250163555,0.029436288401485,52741.828125,807,-523,3491,1.01142203807831
304422,-0.059082563966513,-0.037830002605915,-0.043487641960383,53217.65625,1774,1417,2296,1.01314389705658
304442,-0.074040278792381,-0.089716918766499,-0.015308794565499,53183.05078125,2818,3074,2568,0.998745441436768
304462,0.046204838901758,0.004769667517394,-0.028802627697587,53159.3046875,1164,-69,2322,1.01867079734802
304482,0.030735718086362,-0.061877008527517,-0.009928558953106,53100.140625,854,1961,2830,1.00672137737274
304502,0.037249486893416,-0.041317220777273,-0.102838277816772,53085.4453125,-291,2205,1106,1.01945877075195
304522,0.043573867529631,-0.097962841391564,-0.029543215408921,52657.328125,2478,3557,2178,0.990825057029724
304542,0.114720515906811,-0.019251141697168,-0.091584123671055,52618.03125,1577,9,1143,1.01135492324829
304562,0.088594265282154,-0.071310989558697,-0.063168957829475,52527.75,1493,1603,1433,1.02059006690979
304582,0.073125213384628,0.094094350934029,-0.086771599948406,52424.9296875,-39,-451,1258,1.00029289722443
304602,0.015883421525359,0.020937260240316,-0.07598439604044,52367.7265625,-147,-1691,1188,1.02423048019409
304622,0.063540883362293,0.005469074938446,-0.102631613612175,52394.80859375,2151,553,653,0.995172321796417
304642,0.104437552392483,-0.024968391284347,-0.065984465181828,52352.84375,-1333,-110,1250,1.00395858287811
304662,0.079787746071816,-0.051009871065617,-0.096237026154995,52283.48046875,1276,2285,593,1.00011241436005
304682,0.084674946963787,-0.068836428225041,-0.064872048795223,52259.328125,2510,-635,1050,1.0109224319458
304702,0.094814658164978,-0.049708757549524,-0.075191535055637,52156.60546875,-2168,1989,908,0.996814429759979
304722,0.13804218173027,-0.052383840084076,-0.091628104448319,52520.58984375,-788,2782,560,1.00070190429688
304742,0.117757961153984,0.022023370489478,-0.0555719435215,52484.15234375,-2257,116,1152,0.995034337043762
304762,0.080154605209828,0.053564675152302,-0.02794442884624,52496.45703125,-1954,-1119,1564,0.991819024085998
304782,0.077353395521641,0.003041499527171,-0.061663523316383,52485.81640625,381,-2271,1104,1.00314378738403
304802,0.055765062570572,-0.077837578952313,-0.01103821862489,52445.328125,1305,1253,1955,0.994394958019257
304822,0.093576811254025,-0.067701436579228,-0.029729016125202,53241.76171875,-838,2931,1630,1.0039666891098
304842,0.047124430537224,-0.15253509581089,-0.024077286943793,53238.30859375,-2519,4381,1671,1.00072288513184
304862,0.002637068508193,-0.045652352273464,-0.012464108876884,53240.2734375,864,-933,1791,1.01463007926941
304882,-0.009754612110555,-0.013969958759844,0.009621920064092,53178.36328125,2322,6843,2308,0.997696757316589
304902,0.036579061299563,0.028184482827783,-0.009856908582151,53157.13671875,-444,-1753,1860,1.01100516319275
304922,0.021902032196522,0.08317943662405,0.008859481662512,53130.546875,1930,4410,2262,1.00723910331726
304942,0.008317074738443,0.056976467370987,-0.035596989095211,53107.3828125,883,8313,1535,1.01006388664246
304962,0.015201254747808,0.138016954064369,-0.005387521348894,53056.10546875,-342,-148,1935,1.01280105113983
304982,-0.001171955256723,0.19798655807972,0.006446363870054,53013.25,-410,-696,2264,0.995047628879547
305002,0.002762885997072,0.178234577178955,-0.00282374676317,52986.265625,-425,-2263,2127,1.02492415904999
305022,0.010369062423706,0.156345024704933,-0.004168183542788,52650.85546875,215,49,2069,0.993386149406433
305042,0.031151529401541,0.093250513076782,0.039673760533333,52636.02734375,-2984,-20,2746,1.01682066917419
305062,-0.000471756706247,0.127585157752037,0.000337624398526,52537.32421875,-257,-599,2245,1.00793278217316
305082,-0.025595447048545,0.119899339973927,0.028346864506602,52498.07421875,527,-438,2640,0.986335813999176
305102,0.029886335134506,0.187676072120667,0.002700528129935,52504.1171875,2893,-1078,2437,1.0155975818634
305122,-0.073649510741234,0.165621668100357,0.042700659483671,52495.265625,581,3669,3024,0.98506885766983
305142,-0.015281193889678,0.136920228600502,-0.038753595203161,52533.25,420,1980,1748,1.01241457462311
305162,-0.057358901947737,0.222979113459587,0.046964704990387,52457.65625,-3174,-558,3009,1.00140607357025
305182,-0.005801391787827,0.348524838685989,-0.007383709773421,52448.375,-900,-2560,2151,0.991717278957367
305202,-0.052452962845564,0.361915796995163,0.027247099205852,52464.74609375,260,-1292,2782,0.996814787387848
305222,0.033456906676293,0.338520556688309,-0.035396423190832,52275.21875,-605,-4336,1835,0.984290421009064
305242,-0.024332460016012,0.290082812309265,0.027253234758973,52338.875,-1905,-1569,2867,1.01409113407135
305262,-0.077371664345265,0.077250294387341,-0.038158971816301,52255.1796875,-2523,806,1596,0.980314135551452
305282,-0.090588837862015,0.025018803775311,0.018220914527774,52251.4765625,1840,566,2656,0.998804807662964
305302,-0.003289078595117,-0.0120895113796,-0.035298943519592,52239.609375,1205,1339,1789,0.983940124511719
305322,-0.02506410703063,0.033244293183088,-0.017416663467884,52325,2332,-4684,2097,1.00643980503082
